"Date","MaxTemp","MinTemp","MeanTemp","Precip","MaxGust","HDD","CDD","Month","Year","DOW","HDD_1","HDD_2","CDD_1","CDD_2","IsBusinessDay","Holiday","MaxHDD","MaxCDD","wknd"
2015-10-22,14.5,4.7,9.6,0,39,0,0,"October",2015,"Thursday",0,1.1,0,0,1,0,0.3,0,0
2015-10-23,13,-0.6,6.2,0,33,1.8,0,"October",2015,"Friday",0,0,0,0,1,0,5.6,0,0
2015-10-24,11.3,0.8,6.1,0,33,1.9,0,"October",2015,"Saturday",1.8,0,0,0,0,0,4.2,0,1
2015-10-25,10.7,-3.7,3.5,0,33,4.5,0,"October",2015,"Sunday",1.9,1.8,0,0,0,0,8.7,0,1
2015-10-26,7.3,2.1,4.7,2.9,46,3.3,0,"October",2015,"Monday",4.5,1.9,0,0,1,0,2.9,0,0
2015-10-27,5.8,-0.8,2.5,0.2,52,5.5,0,"October",2015,"Tuesday",3.3,4.5,0,0,1,0,5.8,0,0
2015-10-28,7.8,-5.5,1.2,0,52,6.8,0,"October",2015,"Wednesday",5.5,3.3,0,0,1,0,10.5,0,0
2015-10-29,12.4,0.5,6.5,0,52,1.5,0,"October",2015,"Thursday",6.8,5.5,0,0,1,0,4.5,0,0
2015-10-30,8.8,1.5,5.2,1.2,52,2.8,0,"October",2015,"Friday",1.5,6.8,0,0,1,0,3.5,0,0
2015-10-31,9.7,-0.1,4.8,3.2,37,3.2,0,"October",2015,"Saturday",2.8,1.5,0,0,0,0,5.1,0,1
2015-11-01,3.6,1.2,2.4,0.7,37,5.6,0,"November",2015,"Sunday",3.2,2.8,0,0,0,0,3.8,0,1
2015-11-02,1.7,0.4,1.1,2.1,37,6.9,0,"November",2015,"Monday",5.6,3.2,0,0,1,0,4.6,0,0
2015-11-03,2.3,-1.2,0.6,1.2,37,7.4,0,"November",2015,"Tuesday",6.9,5.6,0,0,1,0,6.2,0,0
2015-11-04,4.2,-3.9,0.2,0.2,37,7.8,0,"November",2015,"Wednesday",7.4,6.9,0,0,1,0,8.9,0,0
2015-11-05,3.2,-1.7,0.8,0,48,7.2,0,"November",2015,"Thursday",7.8,7.4,0,0,1,0,6.7,0,0
2015-11-06,6.9,-2.7,2.1,0.2,48,5.9,0,"November",2015,"Friday",7.2,7.8,0,0,1,0,7.7,0,0
2015-11-07,12.1,2.2,7.2,0,48,0.8,0,"November",2015,"Saturday",5.9,7.2,0,0,0,0,2.8,0,1
2015-11-08,4.3,0.3,2.3,2.6,48,5.7,0,"November",2015,"Sunday",0.8,5.9,0,0,0,0,4.7,0,1
2015-11-09,3.7,-2.4,0.7,0.6,48,7.3,0,"November",2015,"Monday",5.7,0.8,0,0,1,0,7.4,0,0
2015-11-10,2.8,-5.7,-1.5,0,32,9.5,0,"November",2015,"Tuesday",7.3,5.7,0,0,1,0,10.7,0,0
2015-11-11,5.3,-1.7,1.8,0,61,6.2,0,"November",2015,"Wednesday",9.5,7.3,0,0,0,1,6.7,0,0
2015-11-12,5.7,-3,1.4,0,39,6.6,0,"November",2015,"Thursday",6.2,9.5,0,0,1,0,8,0,0
2015-11-13,6.7,-1.7,2.5,0,44,5.5,0,"November",2015,"Friday",6.6,6.2,0,0,1,0,6.7,0,0
2015-11-14,5.6,-3,1.3,0,44,6.7,0,"November",2015,"Saturday",5.5,6.6,0,0,0,0,8,0,1
2015-11-15,1.3,0,0.7,0,44,7.3,0,"November",2015,"Sunday",6.7,5.5,0,0,0,0,5,0,1
2015-11-16,2.7,-2.8,-0.1,0,41,8.1,0,"November",2015,"Monday",7.3,6.7,0,0,1,0,7.8,0,0
2015-11-17,2.9,-2.4,0.3,0,41,7.7,0,"November",2015,"Tuesday",8.1,7.3,0,0,1,0,7.4,0,0
2015-11-18,-0.9,-9,-5,0,48,13,0,"November",2015,"Wednesday",7.7,8.1,0,0,1,0,14,0,0
2015-11-19,-1.7,-8.9,-5.3,0.3,32,13.3,0,"November",2015,"Thursday",13,7.7,0,0,1,0,13.9,0,0
2015-11-20,-3.3,-11.8,-7.6,0,32,15.6,0,"November",2015,"Friday",13.3,13,0,0,1,0,16.8,0,0
2015-11-21,3.9,-4.7,-0.4,0,32,8.4,0,"November",2015,"Saturday",15.6,13.3,0,0,0,0,9.7,0,1
2015-11-22,7,-3.3,1.9,0,44,6.1,0,"November",2015,"Sunday",8.4,15.6,0,0,0,0,8.3,0,1
2015-11-23,-0.2,-4.5,-2.4,5.2,48,10.4,0,"November",2015,"Monday",6.1,8.4,0,0,1,0,9.5,0,0
2015-11-24,-4.5,-14.6,-9.6,3.4,41,17.6,0,"November",2015,"Tuesday",10.4,6.1,0,0,1,0,19.6,0,0
2015-11-25,-4.8,-20.3,-12.6,0.4,41,20.6,0,"November",2015,"Wednesday",17.6,10.4,0,0,1,0,25.3,0,0
2015-11-26,-4,-15,-9.5,0,41,17.5,0,"November",2015,"Thursday",20.6,17.6,0,0,1,0,20,0,0
2015-11-27,5.8,-9,-1.6,0,32,9.6,0,"November",2015,"Friday",17.5,20.6,0,0,1,0,14,0,0
2015-11-28,2,-10.4,-4.2,0,32,12.2,0,"November",2015,"Saturday",9.6,17.5,0,0,0,0,15.4,0,1
2015-11-29,2.9,-10.8,-4,0,32,12,0,"November",2015,"Sunday",12.2,9.6,0,0,0,0,15.8,0,1
2015-11-30,-0.9,-12.7,-6.8,0,32,14.8,0,"November",2015,"Monday",12,12.2,0,0,1,0,17.7,0,0
2015-12-01,3.8,-14.5,-5.4,0,32,13.4,0,"December",2015,"Tuesday",14.8,12,0,0,1,0,19.5,0,0
2015-12-02,8.5,-7.1,0.7,0,32,7.3,0,"December",2015,"Wednesday",13.4,14.8,0,0,1,0,12.1,0,0
2015-12-03,2.7,-4.9,-1.1,0,32,9.1,0,"December",2015,"Thursday",7.3,13.4,0,0,1,0,9.9,0,0
2015-12-04,5.4,-5.4,0,0,32,8,0,"December",2015,"Friday",9.1,7.3,0,0,1,0,10.4,0,0
2015-12-05,4.1,-4.5,-0.2,0,32,8.2,0,"December",2015,"Saturday",8,9.1,0,0,0,0,9.5,0,1
2015-12-06,-1.6,-8.6,-5.1,0,32,13.1,0,"December",2015,"Sunday",8.2,8,0,0,0,0,13.6,0,1
2015-12-07,7.2,-6,0.6,0,32,7.4,0,"December",2015,"Monday",13.1,8.2,0,0,1,0,11,0,0
2015-12-08,3.7,-6,-1.2,0,35,9.2,0,"December",2015,"Tuesday",7.4,13.1,0,0,1,0,11,0,0
2015-12-09,0.8,-6.4,-2.8,0,35,10.8,0,"December",2015,"Wednesday",9.2,7.4,0,0,1,0,11.4,0,0
2015-12-10,-1.5,-7.3,-4.4,0,35,12.4,0,"December",2015,"Thursday",10.8,9.2,0,0,1,0,12.3,0,0
2015-12-11,-1.1,-4.7,-2.9,1.4,35,10.9,0,"December",2015,"Friday",12.4,10.8,0,0,1,0,9.7,0,0
2015-12-12,-4.2,-6.7,-5.5,0.4,33,13.5,0,"December",2015,"Saturday",10.9,12.4,0,0,0,0,11.7,0,1
2015-12-13,-3.1,-6,-4.6,3.6,32,12.6,0,"December",2015,"Sunday",13.5,10.9,0,0,0,0,11,0,1
2015-12-14,-4,-12.4,-8.2,0.4,32,16.2,0,"December",2015,"Monday",12.6,13.5,0,0,1,0,17.4,0,0
2015-12-15,-0.1,-14.4,-7.3,0.6,32,15.3,0,"December",2015,"Tuesday",16.2,12.6,0,0,1,0,19.4,0,0
2015-12-16,-5.8,-9.7,-7.8,0.2,32,15.8,0,"December",2015,"Wednesday",15.3,16.2,0,0,1,0,14.7,0,0
2015-12-17,-6.3,-15.3,-10.8,0.2,32,18.8,0,"December",2015,"Thursday",15.8,15.3,0,0,1,0,20.3,0,0
2015-12-18,-12.8,-15.1,-14,1,41,22,0,"December",2015,"Friday",18.8,15.8,0,0,1,0,20.1,0,0
2015-12-19,-10.6,-15.5,-13.1,0,41,21.1,0,"December",2015,"Saturday",22,18.8,0,0,0,0,20.5,0,1
2015-12-20,-8.7,-17.5,-13.1,0.2,41,21.1,0,"December",2015,"Sunday",21.1,22,0,0,0,0,22.5,0,1
2015-12-21,-5.2,-18.5,-11.9,0,41,19.9,0,"December",2015,"Monday",21.1,21.1,0,0,1,0,23.5,0,0
2015-12-22,-6,-16.9,-11.5,0,41,19.5,0,"December",2015,"Tuesday",19.9,21.1,0,0,1,0,21.9,0,0
2015-12-23,-10.1,-14.1,-12.1,0,41,20.1,0,"December",2015,"Wednesday",19.5,19.9,0,0,1,0,19.1,0,0
2015-12-24,-11.1,-16.4,-13.8,0.2,41,21.8,0,"December",2015,"Thursday",20.1,19.5,0,0,1,0,21.4,0,0
2015-12-25,-12.9,-20.1,-16.5,0,41,24.5,0,"December",2015,"Friday",21.8,20.1,0,0,0,1,25.1,0,0
2015-12-26,-12.1,-16.6,-14.4,0,41,22.4,0,"December",2015,"Saturday",24.5,21.8,0,0,0,1,21.6,0,1
2015-12-27,-13.4,-18.5,-16,0,41,24,0,"December",2015,"Sunday",22.4,24.5,0,0,0,0,23.5,0,1
2015-12-28,-8.5,-16.6,-12.6,0,41,20.6,0,"December",2015,"Monday",24,22.4,0,0,1,0,21.6,0,0
2015-12-29,-10.2,-17.6,-13.9,0,41,21.9,0,"December",2015,"Tuesday",20.6,24,0,0,1,0,22.6,0,0
2015-12-30,-4.7,-19.7,-12.2,0,35,20.2,0,"December",2015,"Wednesday",21.9,20.6,0,0,1,0,24.7,0,0
2015-12-31,2.5,-14.4,-6,0,33,14,0,"December",2015,"Thursday",20.2,21.9,0,0,1,0,19.4,0,0
2016-01-01,1.4,-11.5,-5.1,0,33,13.1,0,"January",2016,"Friday",14,20.2,0,0,0,1,16.5,0,0
2016-01-02,-2.1,-11.7,-6.9,0,33,14.9,0,"January",2016,"Saturday",13.1,14,0,0,0,0,16.7,0,1
2016-01-03,-1.5,-15.4,-8.5,0,33,16.5,0,"January",2016,"Sunday",14.9,13.1,0,0,0,0,20.4,0,1
2016-01-04,-7.3,-19.7,-13.5,0,32,21.5,0,"January",2016,"Monday",16.5,14.9,0,0,1,0,24.7,0,0
2016-01-05,-7.1,-16.7,-11.9,0,32,19.9,0,"January",2016,"Tuesday",21.5,16.5,0,0,1,0,21.7,0,0
2016-01-06,-7.8,-16.5,-12.9,0.5,32,20.9,0,"January",2016,"Wednesday",19.9,21.5,0,0,1,0,21.5,0,0
2016-01-07,-8,-12.7,-10.4,0.7,32,18.4,0,"January",2016,"Thursday",20.9,19.9,0,0,1,0,17.7,0,0
2016-01-08,-10.7,-18.3,-14.5,0.2,32,22.5,0,"January",2016,"Friday",18.4,20.9,0,0,1,0,23.3,0,0
2016-01-09,-16.2,-22.5,-19.4,0.2,32,27.4,0,"January",2016,"Saturday",22.5,18.4,0,0,0,0,27.5,0,1
2016-01-10,-0.2,-22.5,-11.4,0.3,35,19.4,0,"January",2016,"Sunday",27.4,22.5,0,0,0,0,27.5,0,1
2016-01-11,-1.9,-12,-7,0,35,15,0,"January",2016,"Monday",19.4,27.4,0,0,1,0,17,0,0
2016-01-12,2.5,-9.7,-3.6,0,35,11.6,0,"January",2016,"Tuesday",15,19.4,0,0,1,0,14.7,0,0
2016-01-13,0.3,-7.1,-3.4,0,35,11.4,0,"January",2016,"Wednesday",11.6,15,0,0,1,0,12.1,0,0
2016-01-14,-2.9,-12.1,-7.5,1.8,37,15.5,0,"January",2016,"Thursday",11.4,11.6,0,0,1,0,17.1,0,0
2016-01-15,-12.1,-18.5,-15.3,0.4,37,23.3,0,"January",2016,"Friday",15.5,11.4,0,0,1,0,23.5,0,0
2016-01-16,-18.5,-23.7,-21.1,0.2,37,29.1,0,"January",2016,"Saturday",23.3,15.5,0,0,0,0,28.7,0,1
2016-01-17,-14.2,-25.5,-19.9,0,33,27.9,0,"January",2016,"Sunday",29.1,23.3,0,0,0,0,30.5,0,1
2016-01-18,-5.1,-16.4,-10.8,0.2,33,18.8,0,"January",2016,"Monday",27.9,29.1,0,0,1,0,21.4,0,0
2016-01-19,-11.4,-16.5,-14,0,33,22,0,"January",2016,"Tuesday",18.8,27.9,0,0,1,0,21.5,0,0
2016-01-20,-9.8,-15.6,-12.7,0.2,33,20.7,0,"January",2016,"Wednesday",22,18.8,0,0,1,0,20.6,0,0
2016-01-21,-4.2,-17.1,-10.7,0,44,18.7,0,"January",2016,"Thursday",20.7,22,0,0,1,0,22.1,0,0
2016-01-22,-5,-14.5,-9.8,0,32,17.8,0,"January",2016,"Friday",18.7,20.7,0,0,1,0,19.5,0,0
2016-01-23,0.8,-11.5,-5.4,0.2,32,13.4,0,"January",2016,"Saturday",17.8,18.7,0,0,0,0,16.5,0,1
2016-01-24,2.1,-10.1,-4,0,32,12,0,"January",2016,"Sunday",13.4,17.8,0,0,0,0,15.1,0,1
2016-01-25,-0.7,-13.7,-7.2,0,32,15.2,0,"January",2016,"Monday",12,13.4,0,0,1,0,18.7,0,0
2016-01-26,5.1,-7.9,-1.4,4.1,32,9.4,0,"January",2016,"Tuesday",15.2,12,0,0,1,0,12.9,0,0
2016-01-27,6.9,-0.7,3.1,0,46,4.9,0,"January",2016,"Wednesday",9.4,15.2,0,0,1,0,5.7,0,0
2016-01-28,10.2,-2.1,4.1,0,41,3.9,0,"January",2016,"Thursday",4.9,9.4,0,0,1,0,7.1,0,0
2016-01-29,5.1,-4.7,0.2,0,59,7.8,0,"January",2016,"Friday",3.9,4.9,0,0,1,0,9.7,0,0
2016-01-30,3,-10.2,-3.6,0,59,11.6,0,"January",2016,"Saturday",7.8,3.9,0,0,0,0,15.2,0,1
2016-01-31,-0.5,-8.8,-4.7,0.2,59,12.7,0,"January",2016,"Sunday",11.6,7.8,0,0,0,0,13.8,0,1
2016-02-01,-3.3,-10.2,-6.8,0,59,14.8,0,"February",2016,"Monday",12.7,11.6,0,0,1,0,15.2,0,0
2016-02-02,-0.2,-8.1,-4.2,0,59,12.2,0,"February",2016,"Tuesday",14.8,12.7,0,0,1,0,13.1,0,0
2016-02-03,-1.4,-11.3,-6.4,0,59,14.4,0,"February",2016,"Wednesday",12.2,14.8,0,0,1,0,16.3,0,0
2016-02-04,-4.4,-10.3,-7.4,0,59,15.4,0,"February",2016,"Thursday",14.4,12.2,0,0,1,0,15.3,0,0
2016-02-05,5.7,-7.8,-1.1,0,59,9.1,0,"February",2016,"Friday",15.4,14.4,0,0,1,0,12.8,0,0
2016-02-06,8.4,-0.9,3.8,0,65,4.2,0,"February",2016,"Saturday",9.1,15.4,0,0,0,0,5.9,0,1
2016-02-07,3.3,-4.1,-0.4,0,33,8.4,0,"February",2016,"Sunday",4.2,9.1,0,0,0,0,9.1,0,1
2016-02-08,5.8,-3,1.4,0,33,6.6,0,"February",2016,"Monday",8.4,4.2,0,0,1,0,8,0,0
2016-02-09,10.1,1,5.6,0,33,2.4,0,"February",2016,"Tuesday",6.6,8.4,0,0,1,0,4,0,0
2016-02-10,3.9,-3.8,0.1,0.5,33,7.9,0,"February",2016,"Wednesday",2.4,6.6,0,0,1,0,8.8,0,0
2016-02-11,-3.4,-7.9,-5.7,3.8,33,13.7,0,"February",2016,"Thursday",7.9,2.4,0,0,1,0,12.9,0,0
2016-02-12,-5.1,-8.7,-6.9,1,39,14.9,0,"February",2016,"Friday",13.7,7.9,0,0,1,0,13.7,0,0
2016-02-13,6.9,-7.6,-0.4,0.2,33,8.4,0,"February",2016,"Saturday",14.9,13.7,0,0,0,0,12.6,0,1
2016-02-14,5.6,-4.1,0.8,0,33,7.2,0,"February",2016,"Sunday",8.4,14.9,0,0,0,0,9.1,0,1
2016-02-15,4.6,-1.3,1.7,0,46,6.3,0,"February",2016,"Monday",7.2,8.4,0,0,0,1,6.3,0,0
2016-02-16,7.2,-2.7,2.3,0,46,5.7,0,"February",2016,"Tuesday",6.3,7.2,0,0,1,0,7.7,0,0
2016-02-17,5.7,-6.2,-0.3,0,32,8.3,0,"February",2016,"Wednesday",5.7,6.3,0,0,1,0,11.2,0,0
2016-02-18,2.9,-2.5,0.2,0,33,7.8,0,"February",2016,"Thursday",8.3,5.7,0,0,1,0,7.5,0,0
2016-02-19,-0.2,-9.2,-4.7,0.2,41,12.7,0,"February",2016,"Friday",7.8,8.3,0,0,1,0,14.2,0,0
2016-02-20,-4.3,-10.8,-7.6,1,41,15.6,0,"February",2016,"Saturday",12.7,7.8,0,0,0,0,15.8,0,1
2016-02-21,5.7,-4.3,0.7,0,39,7.3,0,"February",2016,"Sunday",15.6,12.7,0,0,0,0,9.3,0,1
2016-02-22,6.3,-6.1,0.1,0,39,7.9,0,"February",2016,"Monday",7.3,15.6,0,0,1,0,11.1,0,0
2016-02-23,3.8,-3.3,0.3,0,43,7.7,0,"February",2016,"Tuesday",7.9,7.3,0,0,1,0,8.3,0,0
2016-02-24,2.5,-10,-3.8,0,32,11.8,0,"February",2016,"Wednesday",7.7,7.9,0,0,1,0,15,0,0
2016-02-25,9.5,-6.6,1.5,0,32,6.5,0,"February",2016,"Thursday",11.8,7.7,0,0,1,0,11.6,0,0
2016-02-26,15.3,-3.8,5.8,0,32,2.2,0,"February",2016,"Friday",6.5,11.8,0,0,1,0,8.8,0.300000000000001,0
2016-02-27,7,-0.8,3.1,0,43,4.9,0,"February",2016,"Saturday",2.2,6.5,0,0,0,0,5.8,0,1
2016-02-28,1.3,-12.7,-5.7,0.2,41,13.7,0,"February",2016,"Sunday",4.9,2.2,0,0,0,0,17.7,0,1
2016-02-29,-6.2,-14.3,-10.3,1.3,32,18.3,0,"February",2016,"Monday",13.7,4.9,0,0,1,0,19.3,0,0
2016-03-01,6.8,-9.8,-1.5,0.2,32,9.5,0,"March",2016,"Tuesday",18.3,13.7,0,0,1,0,14.8,0,0
2016-03-02,3.4,-2.4,0.5,0,32,7.5,0,"March",2016,"Wednesday",9.5,18.3,0,0,1,0,7.4,0,0
2016-03-03,2.1,-0.4,0.9,0,32,7.1,0,"March",2016,"Thursday",7.5,9.5,0,0,1,0,5.4,0,0
2016-03-04,6.6,-3.4,1.6,0,32,6.4,0,"March",2016,"Friday",7.1,7.5,0,0,1,0,8.4,0,0
2016-03-05,13.8,-2.2,5.8,0,32,2.2,0,"March",2016,"Saturday",6.4,7.1,0,0,0,0,7.2,0,1
2016-03-06,1.4,-3.3,-1,3.5,33,9,0,"March",2016,"Sunday",2.2,6.4,0,0,0,0,8.3,0,1
2016-03-07,0.4,-1,-0.3,1,33,8.3,0,"March",2016,"Monday",9,2.2,0,0,1,0,6,0,0
2016-03-08,2.7,-1.2,0.8,0,33,7.2,0,"March",2016,"Tuesday",8.3,9,0,0,1,0,6.2,0,0
2016-03-09,9.4,-3.6,2.9,0,33,5.1,0,"March",2016,"Wednesday",7.2,8.3,0,0,1,0,8.6,0,0
2016-03-10,13.4,-1.5,6,0,33,2,0,"March",2016,"Thursday",5.1,7.2,0,0,1,0,6.5,0,0
2016-03-11,12,2.6,7.3,0,32,0.7,0,"March",2016,"Friday",2,5.1,0,0,1,0,2.4,0,0
2016-03-12,10.7,2.2,6.5,0,35,1.5,0,"March",2016,"Saturday",0.7,2,0,0,0,0,2.8,0,1
2016-03-13,9.1,-0.4,4.4,2.4,48,3.6,0,"March",2016,"Sunday",1.5,0.7,0,0,0,0,5.4,0,1
2016-03-14,2,-2.5,-0.3,0,48,8.3,0,"March",2016,"Monday",3.6,1.5,0,0,1,0,7.5,0,0
2016-03-15,3.9,-2.1,0.9,0,32,7.1,0,"March",2016,"Tuesday",8.3,3.6,0,0,1,0,7.1,0,0
2016-03-16,4.7,-3.8,0.5,0,50,7.5,0,"March",2016,"Wednesday",7.1,8.3,0,0,1,0,8.8,0,0
2016-03-17,0,-6.5,-3.3,0,43,11.3,0,"March",2016,"Thursday",7.5,7.1,0,0,1,0,11.5,0,0
2016-03-18,6,-8.4,-1.2,0.2,43,9.2,0,"March",2016,"Friday",11.3,7.5,0,0,1,0,13.4,0,0
2016-03-19,9.6,-3.3,3.2,0,35,4.8,0,"March",2016,"Saturday",9.2,11.3,0,0,0,0,8.3,0,1
2016-03-20,8.7,-3.7,2.5,0,35,5.5,0,"March",2016,"Sunday",4.8,9.2,0,0,0,0,8.7,0,1
2016-03-21,-0.2,-3.7,-2,5.4,35,10,0,"March",2016,"Monday",5.5,4.8,0,0,1,0,8.7,0,0
2016-03-22,-1.2,-5.3,-3.3,0.9,35,11.3,0,"March",2016,"Tuesday",10,5.5,0,0,1,0,10.3,0,0
2016-03-23,7.5,-4.9,1.3,0,35,6.7,0,"March",2016,"Wednesday",11.3,10,0,0,1,0,9.9,0,0
2016-03-24,2,-1.6,0.2,0,32,7.8,0,"March",2016,"Thursday",6.7,11.3,0,0,1,0,6.6,0,0
2016-03-25,9,-1.6,3.7,0.2,41,4.3,0,"March",2016,"Friday",7.8,6.7,0,0,0,1,6.6,0,0
2016-03-26,9.6,1,5.3,0,41,2.7,0,"March",2016,"Saturday",4.3,7.8,0,0,0,0,4,0,1
2016-03-27,13.4,0.1,6.8,0,44,1.2,0,"March",2016,"Sunday",2.7,4.3,0,0,0,0,4.9,0,1
2016-03-28,13.4,0.5,7,0.3,52,1,0,"March",2016,"Monday",1.2,2.7,0,0,1,0,4.5,0,0
2016-03-29,14,0,7,0,37,1,0,"March",2016,"Tuesday",1,1.2,0,0,1,0,5,0,0
2016-03-30,12.7,3.8,8.3,0,37,0,0,"March",2016,"Wednesday",1,1,0,0,1,0,1.2,0,0
2016-03-31,8.9,0.7,4.8,0.2,35,3.2,0,"March",2016,"Thursday",0,1,0,0,1,0,4.3,0,0
2016-04-01,17.7,1.8,9.8,0,35,0,0,"April",2016,"Friday",3.2,0,0,0,1,0,3.2,2.7,0
2016-04-02,21.5,3.9,12.7,0,54,0,0,"April",2016,"Saturday",0,3.2,0,0,0,0,1.1,6.5,1
2016-04-03,14.3,1.7,8,0,35,0,0,"April",2016,"Sunday",0,0,0,0,0,0,3.3,0,1
2016-04-04,14.1,-0.1,7,0,41,1,0,"April",2016,"Monday",0,0,0,0,1,0,5.1,0,0
2016-04-05,13.8,-0.1,6.9,2.7,46,1.1,0,"April",2016,"Tuesday",1,0,0,0,1,0,5.1,0,0
2016-04-06,13,3.7,8.4,0,59,0,0,"April",2016,"Wednesday",1.1,1,0,0,1,0,1.3,0,0
2016-04-07,14,-0.1,7,0,37,1,0,"April",2016,"Thursday",0,1.1,0,0,1,0,5.1,0,0
2016-04-08,18.5,2.6,10.6,0,87,0,0,"April",2016,"Friday",1,0,0,0,1,0,2.4,3.5,0
2016-04-09,13.1,-1.9,5.6,0,63,2.4,0,"April",2016,"Saturday",0,1,0,0,0,0,6.9,0,1
2016-04-10,5.3,-3.7,0.8,0,63,7.2,0,"April",2016,"Sunday",2.4,0,0,0,0,0,8.7,0,1
2016-04-11,16.1,-2.7,6.7,0,35,1.3,0,"April",2016,"Monday",7.2,2.4,0,0,1,0,7.7,1.1,0
2016-04-12,19.2,4.2,11.7,0,37,0,0,"April",2016,"Tuesday",1.3,7.2,0,0,1,0,0.8,4.2,0
2016-04-13,16.1,3.8,10,0,52,0,0,"April",2016,"Wednesday",0,1.3,0,0,1,0,1.2,1.1,0
2016-04-14,12.4,-0.3,6.1,0,35,1.9,0,"April",2016,"Thursday",0,0,0,0,1,0,5.3,0,0
2016-04-15,15.6,-3.2,6.2,0,44,1.8,0,"April",2016,"Friday",1.9,0,0,0,1,0,8.2,0.6,0
2016-04-16,18.2,4.6,11.4,0,41,0,0,"April",2016,"Saturday",1.8,1.9,0,0,0,0,0.4,3.2,1
2016-04-17,22.7,5.6,14.2,0,33,0,1.2,"April",2016,"Sunday",0,1.8,0,0,0,0,0,7.7,1
2016-04-18,26.2,9.3,17.8,0,54,0,4.8,"April",2016,"Monday",0,0,1.2,0,1,0,0,11.2,0
2016-04-19,24.1,9,16.6,0,43,0,3.6,"April",2016,"Tuesday",0,0,4.8,1.2,1,0,0,9.1,0
2016-04-20,14.9,3.7,9.3,0,33,0,0,"April",2016,"Wednesday",0,0,3.6,4.8,1,0,1.3,0,0
2016-04-21,15.6,-0.3,7.7,0,43,0.3,0,"April",2016,"Thursday",0,0,0,3.6,1,0,5.3,0.6,0
2016-04-22,9.8,4.1,7,0,44,1,0,"April",2016,"Friday",0.3,0,0,0,1,0,0.9,0,0
2016-04-23,6.2,1,3.6,5.6,37,4.4,0,"April",2016,"Saturday",1,0.3,0,0,0,0,4,0,1
2016-04-24,3.7,1.2,2.5,1.2,37,5.5,0,"April",2016,"Sunday",4.4,1,0,0,0,0,3.8,0,1
2016-04-25,5.1,1.7,3.4,0.2,37,4.6,0,"April",2016,"Monday",5.5,4.4,0,0,1,0,3.3,0,0
2016-04-26,15.1,2,8.6,0,32,0,0,"April",2016,"Tuesday",4.6,5.5,0,0,1,0,3,0.0999999999999996,0
2016-04-27,17.5,2.3,9.9,0.2,35,0,0,"April",2016,"Wednesday",0,4.6,0,0,1,0,2.7,2.5,0
2016-04-28,15.8,4.2,10,0,56,0,0,"April",2016,"Thursday",0,0,0,0,1,0,0.8,0.800000000000001,0
2016-04-29,18.7,8.1,13.4,0,48,0,0.4,"April",2016,"Friday",0,0,0,0,1,0,0,3.7,0
2016-04-30,18.2,5.1,11.7,0,35,0,0,"April",2016,"Saturday",0,0,0.4,0,0,0,0,3.2,1
2016-05-01,24.2,4.8,14.5,0,37,0,1.5,"May",2016,"Sunday",0,0,0,0.4,0,0,0.2,9.2,1
2016-05-02,28.3,9,18.7,0,32,0,5.7,"May",2016,"Monday",0,0,1.5,0,1,0,0,13.3,0
2016-05-03,30,12.8,21.4,0,32,0,8.4,"May",2016,"Tuesday",0,0,5.7,1.5,1,0,0,15,0
2016-05-04,28.8,11.3,20.1,0.2,43,0,7.1,"May",2016,"Wednesday",0,0,8.4,5.7,1,0,0,13.8,0
2016-05-05,18.1,10,14.1,0,41,0,1.1,"May",2016,"Thursday",0,0,7.1,8.4,1,0,0,3.1,0
2016-05-06,21.6,3.7,12.7,0,32,0,0,"May",2016,"Friday",0,0,1.1,7.1,1,0,1.3,6.6,0
2016-05-07,29.5,8.7,19.1,0,33,0,6.1,"May",2016,"Saturday",0,0,0,1.1,0,0,0,14.5,1
2016-05-08,20,7.2,13.6,0,67,0,0.6,"May",2016,"Sunday",0,0,6.1,0,0,0,0,5,1
2016-05-09,10.6,4.7,7.7,0,48,0.3,0,"May",2016,"Monday",0,0,0.6,6.1,1,0,0.3,0,0
2016-05-10,15.9,1.2,8.6,0,35,0,0,"May",2016,"Tuesday",0.3,0,0,0.6,1,0,3.8,0.9,0
2016-05-11,15.6,1.6,8.6,0,35,0,0,"May",2016,"Wednesday",0,0.3,0,0,1,0,3.4,0.6,0
2016-05-12,13.3,-0.1,6.6,0,43,1.4,0,"May",2016,"Thursday",0,0,0,0,1,0,5.1,0,0
2016-05-13,16.1,-0.3,7.9,0.2,43,0.0999999999999996,0,"May",2016,"Friday",1.4,0,0,0,1,0,5.3,1.1,0
2016-05-14,19.4,2.8,11.1,0,43,0,0,"May",2016,"Saturday",0.0999999999999996,1.4,0,0,0,0,2.2,4.4,1
2016-05-15,21.6,5.6,13.6,0,43,0,0.6,"May",2016,"Sunday",0,0.0999999999999996,0,0,0,0,0,6.6,1
2016-05-16,26.7,9.8,18.3,0,59,0,5.3,"May",2016,"Monday",0,0,0.6,0,1,0,0,11.7,0
2016-05-17,23.9,11.4,17.7,0.9,50,0,4.7,"May",2016,"Tuesday",0,0,5.3,0.6,1,0,0,8.9,0
2016-05-18,26.5,9.7,18.1,0.4,44,0,5.1,"May",2016,"Wednesday",0,0,4.7,5.3,1,0,0,11.5,0
2016-05-19,23.3,5.4,14.4,7.6,43,0,1.4,"May",2016,"Thursday",0,0,5.1,4.7,1,0,0,8.3,0
